catalog_id,name,aliases,kinds,confidence,gnu_libiconv_1_19,gnu_canonical,iconvex,sources,source_ids,source_urls,statuses,descriptions,record_count,implementation_disposition
ENC-1106,Japanese Basic Hand-printed Graphic Set for OCR JIS C6229-1984,ISO-IR-94,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-94,https://itscj.ipsj.or.jp/ir/094.pdf,registered_historical,Japanese Basic Hand-printed Graphic Set for OCR JIS C6229-1984,1,implemented
ENC-1107,Japanese Character Set JISC C 6226-1978,ISO-IR-42,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-42,https://itscj.ipsj.or.jp/ir/042.pdf,registered_historical,Japanese Character Set JISC C 6226-1978,1,implemented
ENC-1108,Japanese Graphic Character Set for Information Interchange --- Plane 1,ISO-IR-228,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-228,https://itscj.ipsj.or.jp/ir/228.pdf,registered_historical,Japanese Graphic Character Set for Information Interchange --- Plane 1,1,implemented
ENC-1109,Japanese Graphic Character Set for Information Interchange --- Plane 2,ISO-IR-229,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-229,https://itscj.ipsj.or.jp/ir/229.pdf,registered_historical,Japanese Graphic Character Set for Information Interchange --- Plane 2,1,implemented
ENC-1110,"Japanese Graphic Character Set for Information Interchange, Plane 1 (Update of ISO-IR 228)",ISO-IR-233,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-233,https://itscj.ipsj.or.jp/ir/233.pdf,registered_historical,"Japanese Graphic Character Set for Information Interchange, Plane 1 (Update of ISO-IR 228)",1,implemented
ENC-1111,Japanese language in EBCDIC,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 67794413,https://en.wikipedia.org/wiki/Japanese_language_in_EBCDIC,,,1,research_candidate
ENC-1112,Japanese OCR-A graphic set JIS C6229-1984,ISO-IR-91,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-91,https://itscj.ipsj.or.jp/ir/091.pdf,registered_historical,Japanese OCR-A graphic set JIS C6229-1984,1,implemented
ENC-1113,Japanese OCR-B Graphic Set JIS C6229-1984,ISO-IR-92,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-92,https://itscj.ipsj.or.jp/ir/092.pdf,registered_historical,Japanese OCR-B Graphic Set JIS C6229-1984,1,implemented
ENC-1114,"Japanese OCR-B, Additional Graphic Set, JIS C6229-1984",ISO-IR-93,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-93,https://itscj.ipsj.or.jp/ir/093.pdf,registered_historical,"Japanese OCR-B, Additional Graphic Set, JIS C6229-1984",1,implemented
ENC-1116,java-Cp1390A-1.6_P,x-IBM1390A,icu_converter,high,no,,yes,icu,icu:java-Cp1390A-1.6_P,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-1117,java-Cp1399A-1.6_P,x-IBM1399A,icu_converter,high,no,,yes,icu,icu:java-Cp1399A-1.6_P,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-1118,java-Cp420s-1.6_P,x-IBM420S,icu_converter,high,no,,yes,icu,icu:java-Cp420s-1.6_P,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-1119,java-euc_jp_linux-1.6_P,euc-jp-linux | x-EUC_JP_LINUX,icu_converter,high,no,,yes,icu,icu:java-euc_jp_linux-1.6_P,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-1120,java-sjis_0213-1.6_P,x-SJIS_0213,icu_converter,high,no,,yes,icu,icu:java-sjis_0213-1.6_P,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-1121,JEF codepage,,wikidata_ebcdiccodepage,medium,no,,no,wikidata,wikidata:Q6108069,https://www.wikidata.org/wiki/Q6108069,,"stateful EBCDIC charset used in Fujitsu FACOM mainframe systems and OASYS word processors; “JEF” stands for ""Japanese processing Extended Feature""",1,codec_gap
ENC-1122,JIS kanji codes,,wikidata_codedcharacterset,medium,no,,no,wikidata,wikidata:Q11225842,https://www.wikidata.org/wiki/Q11225842,,series of Japanese standards for kanji,1,encoding_family
ENC-1123,JIS X 0211,,wikidata_characterencoding,medium,no,,no,wikidata,wikidata:Q6108261,https://www.wikidata.org/wiki/Q6108261,,control codes,1,control_standard
ENC-1124,JIS X 0213,,wikidata_codedcharacterset,medium,no,,no,wikidata,wikidata:Q6108269,https://www.wikidata.org/wiki/Q6108269,,Japanese standard character set,1,repertoire_profile
ENC-1125,JIS X 0221,,wikidata_codedcharacterset,medium,no,,no,wikidata,wikidata:Q11225834,https://www.wikidata.org/wiki/Q11225834,,,1,encoding_family
ENC-1126,JIS0201,,unicode_mapping_table,high,no,,yes,unicode_mappings,unicode_mappings:OBSOLETE/JIS0201,https://www.unicode.org/Public/MAPPINGS/OBSOLETE/EASTASIA/JIS/JIS0201.TXT,mapping_archive,,1,implemented
ENC-1127,JIS0212,,unicode_mapping_table,high,no,,yes,unicode_mappings,unicode_mappings:OBSOLETE/JIS0212,https://www.unicode.org/Public/MAPPINGS/OBSOLETE/EASTASIA/JIS/JIS0212.TXT,mapping_archive,,1,implemented
ENC-1128,JIS7-KANJI,ISO2022JP-KANJI | KERMIT-JIS7-KANJI,multibyte_encoding | stateful_multibyte_encoding,high,no,,yes,kermit | supplement,kermit:JIS7-KANJI | supplement:JIS7-KANJI,https://www.kermitproject.org/k95charsets.html | https://raw.githubusercontent.com/davidrg/ckwin/8e977425d2f7f618d14aa466d516e9b79787ffc6/ckuxla.c,legacy_implementation | primary_source_exact_mapping,"JIS X 0208 7-bit encoding | Exact Kermit JIS7-KANJI state machine from pinned ckuxla.c and its complete 6,879-position JIS X 0208 mapping cross-checked against Unicode JIS0208.TXT; deliberately distinct from ICU JIS7 and generic ISO-2022-JP.",2,implemented
ENC-1129,JIS_C6220-1969-jp,csISO13JISC6220jp | iso-ir-13 | JIS_C6220-1969 | katakana | x0201-7,iana_registered_charset | rfc1345_charset,high,no,,yes,iana | rfc1345,iana:MIBenum 41 | rfc1345:JIS_C6220-1969-jp,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://www.rfc-editor.org/rfc/rfc1345.html,historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",2,implemented
ENC-1131,JIS_C6226-1978,csISO42JISC62261978 | iso-ir-42,iana_registered_charset | rfc1345_charset,high,no,,yes,iana | rfc1345,iana:MIBenum 49 | rfc1345:JIS_C6226-1978,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://www.rfc-editor.org/rfc/rfc1345.html,historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",2,implemented
ENC-1133,JIS_C6229-1984-a,csISO91JISC62291984a | iso-ir-91 | jp-ocr-a,iana_registered_charset | rfc1345_charset,high,no,,yes,iana | rfc1345,iana:MIBenum 67 | rfc1345:JIS_C6229-1984-a,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://www.rfc-editor.org/rfc/rfc1345.html,historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",2,implemented
ENC-1134,JIS_C6229-1984-b,csISO92JISC62991984b | iso-ir-92 | ISO646-JP-OCR-B | JIS_C62291984B | jp-ocr-b,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 68 | glibc:JIS_C6229-1984-B | rfc1345:JIS_C6229-1984-b,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",3,implemented
ENC-1135,JIS_C6229-1984-b-add,csISO93JIS62291984badd | iso-ir-93 | jp-ocr-b-add,iana_registered_charset | rfc1345_charset,high,no,,yes,iana | rfc1345,iana:MIBenum 69 | rfc1345:JIS_C6229-1984-b-add,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://www.rfc-editor.org/rfc/rfc1345.html,historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",2,implemented
ENC-1136,JIS_C6229-1984-hand,csISO94JIS62291984hand | iso-ir-94 | jp-ocr-hand,iana_registered_charset | rfc1345_charset,high,no,,yes,iana | rfc1345,iana:MIBenum 70 | rfc1345:JIS_C6229-1984-hand,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://www.rfc-editor.org/rfc/rfc1345.html,historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",2,implemented
ENC-1137,JIS_C6229-1984-hand-add,csISO95JIS62291984handadd | iso-ir-95 | jp-ocr-hand-add,iana_registered_charset | rfc1345_charset,high,no,,yes,iana | rfc1345,iana:MIBenum 71 | rfc1345:JIS_C6229-1984-hand-add,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://www.rfc-editor.org/rfc/rfc1345.html,historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",2,implemented
ENC-1138,JIS_C6229-1984-kana,csISO96JISC62291984kana | iso-ir-96,iana_registered_charset | rfc1345_charset,high,no,,yes,iana | rfc1345,iana:MIBenum 72 | rfc1345:JIS_C6229-1984-kana,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://www.rfc-editor.org/rfc/rfc1345.html,historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",2,implemented
ENC-1139,JIS_Encoding,csJISEncoding | JIS encoding,iana_registered_charset | wikipedia_character_set_page,high,no,,yes,iana | wikipedia,iana:MIBenum 16 | wikipedia:pageid 489295,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://en.wikipedia.org/wiki/JIS_encoding,,JIS X 0202-1991. Uses ISO 2022 escape sequences to shift code sets as documented in JIS X 0202-1991.,2,implemented
ENC-1143,Juki Toitsu Moji,,wikidata_codedcharacterset,medium,no,,no,wikidata,wikidata:Q65248696,https://www.wikidata.org/wiki/Q65248696,,,1,repertoire_profile
ENC-1144,JUS I.B1.003,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 50735765,https://en.wikipedia.org/wiki/JUS_I.B1.003,,,1,encoding_family
ENC-1145,JUS I.B1.004,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 50735766,https://en.wikipedia.org/wiki/JUS_I.B1.004,,,1,research_candidate
ENC-1146,JUS_I.B1.002,csISO141JUSIB1002 | iso-ir-141 | ISO646-YU | js | JUS I.B1.002 | yu,glibc_gconv_codec | iana_registered_charset | rfc1345_charset | wikipedia_character_set_page,high,no,,yes,iana | glibc | rfc1345 | wikipedia,iana:MIBenum 87 | glibc:JUS_I.B1.002 | rfc1345:JUS_I.B1.002 | wikipedia:pageid 50735764,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html | https://en.wikipedia.org/wiki/JUS_I.B1.002,glibc_current_source | historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",4,implemented
ENC-1147,JUS_I.B1.003-mac,csISO147Macedonian | iso-ir-147 | macedonian,iana_registered_charset | rfc1345_charset,high,no,,yes,iana | rfc1345,iana:MIBenum 90 | rfc1345:JUS_I.B1.003-mac,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://www.rfc-editor.org/rfc/rfc1345.html,historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",2,implemented
ENC-1148,JUS_I.B1.003-serb,csISO146Serbian | iso-ir-146 | serbian,iana_registered_charset | rfc1345_charset,high,no,,yes,iana | rfc1345,iana:MIBenum 89 | rfc1345:JUS_I.B1.003-serb,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://www.rfc-editor.org/rfc/rfc1345.html,historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",2,implemented
ENC-1149,Kamenický encoding,KAMENICKY | KAMENICKY-BROTHERS | KAMENICKY-ORIGINAL | KEYBCS2 | KEYBCS2-MYSQL | KEYBCS2-ORIGINAL | MYSQL-KEYBCS2 | MYSQL-KEYBCS2-AD-A1,single_byte_character_encoding | wikidata_characterencoding | wikipedia_character_set_page,high,no,,yes,wikidata | wikipedia | supplement,wikidata:Q3490491 | wikipedia:pageid 1430689 | supplement:Kamenický encoding,https://www.wikidata.org/wiki/Q3490491 | https://en.wikipedia.org/wiki/Kamenick%C3%BD_encoding | https://ftp.fi.muni.cz/pub/localization/charsets/cs-encodings-faq,primary_source_exact_mapping,"character encoding | Complete 256-byte original text mapping from the public-domain KEYBCS2 description, plus the separately named one-byte-different MySQL profile pinned from share/charsets/keybcs2.xml; ambiguous CP895, CP867, and DOS-895 numeric identities are deliberately excluded.",3,implemented
ENC-1150,KanjiTalk,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 17707662,https://en.wikipedia.org/wiki/KanjiTalk,,,1,research_candidate
ENC-1151,KATAKANA,,national_replacement_set,medium,no,,yes,kermit,kermit:KATAKANA,https://www.kermitproject.org/k95charsets.html,legacy_implementation,JIS X 201 Katakana,1,implemented
ENC-1152,Katakana Character Set JIS C6220-1969,ISO-IR-13,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-13,https://itscj.ipsj.or.jp/ir/013.pdf,registered_historical,Katakana Character Set JIS C6220-1969,1,implemented
ENC-1153,Katakana hand-printed Graphic Character Set for OCR JIS C6229-1984,ISO-IR-96,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-96,https://itscj.ipsj.or.jp/ir/096.pdf,registered_historical,Katakana hand-printed Graphic Character Set for OCR JIS C6229-1984,1,implemented
ENC-1154,KOI character encodings,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 704726,https://en.wikipedia.org/wiki/KOI_character_encodings,,,1,research_candidate
ENC-1155,KOI-8,KOI8 | KOI8-CRYILLIC,glibc_gconv_codec | vendor_8bit_set | wikidata_characterencoding | wikipedia_character_set_page,high,no,,yes,glibc | kermit | wikidata | wikipedia,glibc:KOI-8 | kermit:KOI8-CRYILLIC | wikidata:Q2512796 | wikipedia:pageid 1386538,https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.kermitproject.org/k95charsets.html | https://www.wikidata.org/wiki/Q2512796 | https://en.wikipedia.org/wiki/KOI-8,glibc_current_source | legacy_implementation,GOST 19768-74 Roman and Cyrillic | part of KOI character encodings,4,implemented
ENC-1156,KOI7-switched,csKOI7switched,iana_registered_charset,high,no,,yes,iana,iana:MIBenum 2105,https://www.iana.org/assignments/character-sets/character-sets.xhtml,,See [https://www.iana.org/assignments/charset-reg/KOI7-switched],1,implemented
ENC-1157,KOI8-B,,wikidata_characterencoding | wikipedia_character_set_page,medium,no,,no,wikidata | wikipedia,wikidata:Q39087696 | wikipedia:pageid 54572661,https://www.wikidata.org/wiki/Q39087696 | https://en.wikipedia.org/wiki/KOI8-B,,common subset of KOI-8 Cyrillic character encoding variants,2,repertoire_profile
ENC-1158,KOI8-F,CP60270-NMSU-2008 | KOI8-F-NMSU-2008 | KOI8-UNIFIED | KOI8-UNIFIED-NMSU-2008,legacy_cyrillic_encoding | wikidata_characterencoding | wikipedia_character_set_page,high,no,,yes,wikidata | wikipedia | supplement,wikidata:Q39087334 | wikipedia:pageid 54497728 | supplement:KOI8-F,https://www.wikidata.org/wiki/Q39087334 | https://en.wikipedia.org/wiki/KOI8-F | https://web.archive.org/web/20200712005106id_/http://sofia.nmsu.edu/~mleisher/Software/csets/KOI8UNI.TXT,source_qualified_unicode_mapping,"KOI-8 Cyrillic character encoding variant supporting all letters from KOI8-R, KOI8-U, KOI8-RU and ISO-IR-111. | Complete 256-octet New Mexico State University Unicode mapping of Fingertip Software's KOI8 Unified, including both NO-BREAK SPACE positions and the RFC 1489-compatible U+2219 mapping at 0x95.",3,implemented
ENC-1159,KOI8-O,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 76990738,https://en.wikipedia.org/wiki/KOI8-O,,,1,research_candidate
ENC-1164,KPS 10721,,wikidata_characterencoding | wikidata_codedcharacterset,medium,no,,no,wikidata,wikidata:Q55683587,https://www.wikidata.org/wiki/Q55683587,,North Korean character set standard,2,codec_gap
ENC-1165,KPS9566,KPS 9566,historical_information_system_encoding | unicode_mapping_table | wikidata_characterencoding | wikipedia_character_set_page,high,no,,yes,unicode_mappings | wikidata | wikipedia_historical | wikipedia,unicode_mappings:MISC/KPS9566 | wikidata:Q712676 | wikipedia_historical:KPS 9566 | wikipedia:pageid 20481393,https://www.unicode.org/Public/MAPPINGS/VENDORS/MISC/KPS9566.TXT | https://www.wikidata.org/wiki/Q712676 | https://en.wikipedia.org/wiki/List_of_information_system_character_sets | https://en.wikipedia.org/wiki/KPS_9566,historical_inventory | mapping_archive,North Korean character set standard | Introduced 1993; width ; North Korean 2-byte character code set,4,implemented
ENC-1166,KS X 1002,,wikidata_characterencoding | wikidata_codedcharacterset | wikipedia_character_set_page,medium,no,,no,wikidata | wikipedia,wikidata:Q12581371 | wikipedia:pageid 65447546,https://www.wikidata.org/wiki/Q12581371 | https://en.wikipedia.org/wiki/KS_X_1002,,South Korean character set supplementing KS X 1001,3,codec_gap
ENC-1167,KS X 1003,,wikidata_codedcharacterset,medium,no,,no,wikidata,wikidata:Q1719055,https://www.wikidata.org/wiki/Q1719055,,character set,1,codec_gap
ENC-1168,KS X 1005,,wikidata_characterencoding,medium,no,,no,wikidata,wikidata:Q16647792,https://www.wikidata.org/wiki/Q16647792,,,1,codec_gap
ENC-1170,KSC5636,csKSC5636 | ISO646-KR,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 102 | glibc:KSC5636 | rfc1345:KSC5636,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,,3,implemented
ENC-1171,KSX1001,KS X 1001,unicode_mapping_table | wikidata_characterencoding | wikidata_codedcharacterset | wikipedia_character_set_page,high,no,,yes,unicode_mappings | wikidata | wikipedia,unicode_mappings:OBSOLETE/KSX1001 | wikidata:Q489423 | wikipedia:pageid 23738382,https://www.unicode.org/Public/MAPPINGS/OBSOLETE/EASTASIA/KSC/KSX1001.TXT | https://www.wikidata.org/wiki/Q489423 | https://en.wikipedia.org/wiki/KS_X_1001,mapping_archive,South Korean character set standard to represent hangul and hanja characters on a computer,4,implemented
ENC-1173,latin-greek,csISO19LatinGreek | iso-ir-19 | LATINGREEK,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 45 | glibc:LATIN-GREEK | rfc1345:latin-greek,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",3,implemented
