catalog_id,name,aliases,kinds,confidence,gnu_libiconv_1_19,gnu_canonical,iconvex,sources,source_ids,source_urls,statuses,descriptions,record_count,implementation_disposition
ENC-1028,ISO-2022-JP-MS,CP50221,gnu_fixed_codec,high,yes,ISO-2022-JP-MS,yes,gnu_libiconv,gnu_libiconv:iso2022_jpms,https://www.gnu.org/software/libiconv/,fixed_codec,,1,implemented
ENC-1029,ISO-2022-KR,"CP50225 | csISO2022KR | iso2022-kr | ISO2022KR | ISO_2022,locale=ko,version=0 | windows-50225",glibc_gconv_codec | gnu_fixed_codec | iana_registered_charset | icu_converter | microsoft_code_page | openjdk_charset | python_codec,high,yes,ISO-2022-KR,yes,iana | gnu_libiconv | glibc | icu | openjdk | microsoft | python,"iana:MIBenum 37 | gnu_libiconv:iso2022_kr | glibc:ISO-2022-KR | icu:ISO_2022,locale=ko,version=0 | openjdk:ISO2022_KR | microsoft:CP 50225 | python:iso2022_kr",https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://www.gnu.org/software/libiconv/ | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt | https://raw.githubusercontent.com/openjdk/jdk/master/make/data/charsetmapping/charsets | https://learn.microsoft.com/en-us/windows/win32/intl/code-page-identifiers | https://docs.python.org/3/library/codecs.html#standard-encodings,fixed_codec | glibc_current_source | openjdk_current_source,[RFC1557] (see also KS_C_5601-1987) | ISO 2022 Korean,7,implemented
ENC-1030,ISO-8859-1,"819 | 8859 | 8859_1 | CCSID819 | CP28591 | CP819 | csISOLatin1 | IBM-819 | IBM819 | iso-8859-1-1987 | iso-ir-100 | ISO/IEC 8859-1 | iso8859 | ISO8859-1 | ISO88591 | ISO8859_1 | ISO_8859-1 | ISO_8859-1:1987 | ISO_8859_1 | l1 | latin | latin-1 | latin1 | LATIN1-ISO | OSF00010001 | Right-hand Part of Latin Alphabet No.1 ISO 8859/1, ECMA-94 | windows-28591",glibc_gconv_codec | gnu_fixed_codec | iana_registered_charset | ibm_ccsid | icu_converter | iso_ir_coded_character_set | microsoft_code_page | openjdk_charset | python_codec | rfc1345_charset | standard_8bit_set | wikidata_extendedascii | wikipedia_character_set_page,high,yes,ISO-8859-1,yes,iana | gnu_libiconv | glibc | icu | openjdk | microsoft | ibm_i | iso_ir | rfc1345 | python | kermit | wikidata | wikipedia,iana:MIBenum 4 | gnu_libiconv:iso8859_1 | glibc:ISO-8859-1 | icu:ISO-8859-1 | openjdk:ISO_8859_1 | microsoft:CP 28591 | ibm_i:CCSID 819 | iso_ir:ISO-IR-100 | rfc1345:ISO_8859-1:1987 | python:latin_1 | python:iso8859_1 | kermit:LATIN1-ISO | wikidata:Q935289 | wikipedia:pageid 15019,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://www.gnu.org/software/libiconv/ | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt | https://raw.githubusercontent.com/openjdk/jdk/master/make/data/charsetmapping/charsets | https://learn.microsoft.com/en-us/windows/win32/intl/code-page-identifiers | https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i | https://itscj.ipsj.or.jp/ir/100.pdf | https://www.rfc-editor.org/rfc/rfc1345.html | https://docs.python.org/3/library/codecs.html#standard-encodings | https://www.kermitproject.org/k95charsets.html | https://www.wikidata.org/wiki/Q935289 | https://en.wikipedia.org/wiki/ISO/IEC_8859-1,fixed_codec | glibc_current_source | historical_registry | legacy_implementation | openjdk_current_source | registered_historical,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan. | ISO 8859-1 Latin 1; Western European (ISO) | ISO 8859-1; Latin Alphabet No. 1 | Right-hand Part of Latin Alphabet No.1 ISO 8859/1, ECMA-94 | ISO 8859-1 Latin Alphabet 1 | character encoding",14,implemented
ENC-1031,ISO-8859-1-Windows-3.0-Latin-1,csWindows30Latin1,iana_registered_charset,high,no,,yes,iana,iana:MIBenum 2000,https://www.iana.org/assignments/character-sets/character-sets.xhtml,,Extended ISO 8859-1 Latin-1 for Windows 3.0. PCL Symbol Set id: 9U,1,implemented
ENC-1032,ISO-8859-1-Windows-3.1-Latin-1,csWindows31Latin1,iana_registered_charset,high,no,,yes,iana,iana:MIBenum 2001,https://www.iana.org/assignments/character-sets/character-sets.xhtml,,Extended ISO 8859-1 Latin-1 for Windows 3.1. PCL Symbol Set id: 19U,1,implemented
ENC-1033,ISO-8859-10,csISOLatin6 | iso-8859-10-1992 | iso-8859_10-1998 | iso-ir-157 | ISO/IEC 8859-10 | iso8859-10 | iso885910 | ISO_8859-10 | ISO_8859-10:1992 | l6 | latin-6 | latin6 | OSF0001000A | Supplementary Set for Latin Alphabet No. 6,glibc_gconv_codec | gnu_fixed_codec | iana_registered_charset | icu_converter | iso_ir_coded_character_set | python_codec | rfc1345_charset | web_encoding | wikidata_extendedascii | wikipedia_character_set_page,high,yes,ISO-8859-10,yes,iana | whatwg | gnu_libiconv | glibc | icu | iso_ir | rfc1345 | python | wikidata | wikipedia,iana:MIBenum 13 | whatwg:Legacy single-byte encodings | gnu_libiconv:iso8859_10 | glibc:ISO-8859-10 | icu:iso-8859_10-1998 | iso_ir:ISO-IR-157 | rfc1345:latin6 | python:iso8859_10 | wikidata:Q1654842 | wikipedia:pageid 428001,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://encoding.spec.whatwg.org/ | https://www.gnu.org/software/libiconv/ | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt | https://itscj.ipsj.or.jp/ir/157.pdf | https://www.rfc-editor.org/rfc/rfc1345.html | https://docs.python.org/3/library/codecs.html#standard-encodings | https://www.wikidata.org/wiki/Q1654842 | https://en.wikipedia.org/wiki/ISO/IEC_8859-10,fixed_codec | glibc_current_source | historical_registry | registered_historical,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan. | Supplementary Set for Latin Alphabet No. 6 | 8-bit character encoding",10,implemented
ENC-1034,ISO-8859-11,iso-8859-11-2001 | iso-8859_11-2001 | ISO/IEC 8859-11 | ISO8859-11 | ISO885911 | iso8859_11 | ISO_8859-11 | thai | thai8 | x-iso-8859-11,glibc_gconv_codec | gnu_fixed_codec | icu_converter | openjdk_charset | python_codec | wikidata_extendedascii | wikipedia_character_set_page,high,yes,ISO-8859-11,yes,gnu_libiconv | glibc | icu | openjdk | python | wikidata | wikipedia,gnu_libiconv:iso8859_11 | glibc:ISO-8859-11 | icu:iso-8859_11-2001 | openjdk:ISO_8859_11 | python:iso8859_11 | wikidata:Q1654835 | wikipedia:pageid 275997,https://www.gnu.org/software/libiconv/ | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt | https://raw.githubusercontent.com/openjdk/jdk/master/make/data/charsetmapping/charsets | https://docs.python.org/3/library/codecs.html#standard-encodings | https://www.wikidata.org/wiki/Q1654835 | https://en.wikipedia.org/wiki/ISO/IEC_8859-11,fixed_codec | glibc_current_source | openjdk_current_source,"Thai character encoding, based on ASCII",7,implemented
ENC-1035,ISO-8859-13,8859_13 | 921 | BALTIC | Baltic Rim Supplementary Set | CCSID921 | CP28603 | CP921 | CSIBM921 | csISO885913 | IBM-921 | ibm-921_P100-1995 | IBM921 | ISO-IR-179 | ISO/IEC 8859-13 | iso8859-13 | iso885913 | iso8859_13 | ISO_8859-13 | L7 | latin-7 | LATIN7 | windows-28603 | x-IBM921,glibc_gconv_codec | gnu_fixed_codec | iana_registered_charset | ibm_ccsid | icu_converter | iso_ir_coded_character_set | microsoft_code_page | openjdk_charset | python_codec | web_encoding | wikidata_extendedascii | wikipedia_character_set_page,high,yes,ISO-8859-13,yes,iana | whatwg | gnu_libiconv | glibc | icu | openjdk | microsoft | ibm_i | iso_ir | python | wikidata | wikipedia,iana:MIBenum 109 | whatwg:Legacy single-byte encodings | gnu_libiconv:iso8859_13 | glibc:IBM921 | glibc:ISO-8859-13 | icu:ibm-921_P100-1995 | openjdk:ISO_8859_13 | openjdk:IBM921 | microsoft:CP 28603 | ibm_i:CCSID 921 | iso_ir:ISO-IR-179 | python:iso8859_13 | wikidata:Q1639650 | wikipedia:pageid 428015,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://encoding.spec.whatwg.org/ | https://www.gnu.org/software/libiconv/ | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt | https://raw.githubusercontent.com/openjdk/jdk/master/make/data/charsetmapping/charsets | https://learn.microsoft.com/en-us/windows/win32/intl/code-page-identifiers | https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i | https://itscj.ipsj.or.jp/ir/179.pdf | https://docs.python.org/3/library/codecs.html#standard-encodings | https://www.wikidata.org/wiki/Q1639650 | https://en.wikipedia.org/wiki/ISO/IEC_8859-13,fixed_codec | glibc_current_source | openjdk_current_source | registered_historical,"ISO See [https://www.iana.org/assignments/charset-reg/ISO-8859-13][Vladas_Tumasonis] | ISO 8859-13 Estonian | Baltic, 8-bit (ISO 8859-13) | Baltic Rim Supplementary Set | Single byte character encoding for Baltic languages",14,implemented
ENC-1036,ISO-8859-14,Celtic Supplementary Latin Set | csISO885914 | iso-8859-14-1998 | iso-8859_14-1998 | iso-celtic | iso-ir-199 | ISO/IEC 8859-14 | iso8859-14 | iso885914 | ISO_8859-14 | ISO_8859-14:1998 | l8 | latin-8 | latin8,glibc_gconv_codec | gnu_fixed_codec | iana_registered_charset | icu_converter | iso_ir_coded_character_set | python_codec | web_encoding | wikidata_extendedascii | wikipedia_character_set_page,high,yes,ISO-8859-14,yes,iana | whatwg | gnu_libiconv | glibc | icu | iso_ir | python | wikidata | wikipedia,iana:MIBenum 110 | whatwg:Legacy single-byte encodings | gnu_libiconv:iso8859_14 | glibc:ISO-8859-14 | icu:iso-8859_14-1998 | iso_ir:ISO-IR-199 | python:iso8859_14 | wikidata:Q1654840 | wikipedia:pageid 428018,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://encoding.spec.whatwg.org/ | https://www.gnu.org/software/libiconv/ | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt | https://itscj.ipsj.or.jp/ir/199.pdf | https://docs.python.org/3/library/codecs.html#standard-encodings | https://www.wikidata.org/wiki/Q1654840 | https://en.wikipedia.org/wiki/ISO/IEC_8859-14,fixed_codec | glibc_current_source | registered_historical,ISO See [https://www.iana.org/assignments/charset-reg/ISO-8859-14] [Keld_Simonsen_2] | Celtic Supplementary Latin Set | 8-bit character set,9,implemented
ENC-1037,ISO-8859-15,"8859_15 | 923 | CCSID923 | CP28605 | cp923 | csISO885915 | csisolatin0 | csisolatin9 | European Supplementary Latin Set (""Latin 9"") | IBM-923 | ibm-923_P100-1998 | IBM923 | ISO-IR-203 | ISO/IEC 8859-15 | iso8859-15 | iso885915 | ISO8859_15 | iso8859_15_fdis | ISO_8859-15 | ISO_8859-15:1998 | l9 | Latin-9 | latin0 | LATIN9 | LATIN9-ISO | windows-28605",glibc_gconv_codec | gnu_fixed_codec | iana_registered_charset | ibm_ccsid | icu_converter | iso_ir_coded_character_set | microsoft_code_page | openjdk_charset | python_codec | standard_8bit_set | web_encoding | wikidata_extendedascii | wikipedia_character_set_page,high,yes,ISO-8859-15,yes,iana | whatwg | gnu_libiconv | glibc | icu | openjdk | microsoft | ibm_i | iso_ir | python | kermit | wikidata | wikipedia,iana:MIBenum 111 | whatwg:Legacy single-byte encodings | gnu_libiconv:iso8859_15 | glibc:ISO-8859-15 | icu:ibm-923_P100-1998 | openjdk:ISO_8859_15 | microsoft:CP 28605 | ibm_i:CCSID 923 | iso_ir:ISO-IR-203 | python:iso8859_15 | kermit:LATIN9-ISO | wikidata:Q597164 | wikipedia:pageid 44561,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://encoding.spec.whatwg.org/ | https://www.gnu.org/software/libiconv/ | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt | https://raw.githubusercontent.com/openjdk/jdk/master/make/data/charsetmapping/charsets | https://learn.microsoft.com/en-us/windows/win32/intl/code-page-identifiers | https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i | https://itscj.ipsj.or.jp/ir/203.pdf | https://docs.python.org/3/library/codecs.html#standard-encodings | https://www.kermitproject.org/k95charsets.html | https://www.wikidata.org/wiki/Q597164 | https://en.wikipedia.org/wiki/ISO/IEC_8859-15,fixed_codec | glibc_current_source | legacy_implementation | openjdk_current_source | registered_historical,"ISO Please see: [https://www.iana.org/assignments/charset-reg/ISO-8859-15] | ISO 8859-15 Latin 9 | ISO 8859-15: Latin Alphabet with euro | European Supplementary Latin Set (""Latin 9"") | ISO 8859-15 Latin Alphabet 9 | standard 8-bit character encoding based on ASCII, extended to the Latin-9 character set",13,implemented
ENC-1038,ISO-8859-16,csISO885916 | iso-8859-16-2001 | iso-8859_16-2001 | iso-ir-226 | ISO/IEC 8859-16 | ISO8859-16 | ISO885916 | ISO8859_16 | ISO_8859-16 | ISO_8859-16:2001 | l10 | latin-10 | latin10 | Romanian Character Set for Information Interchange,glibc_gconv_codec | gnu_fixed_codec | iana_registered_charset | icu_converter | iso_ir_coded_character_set | openjdk_charset | python_codec | web_encoding | wikidata_extendedascii | wikipedia_character_set_page,high,yes,ISO-8859-16,yes,iana | whatwg | gnu_libiconv | glibc | icu | openjdk | iso_ir | python | wikidata | wikipedia,iana:MIBenum 112 | whatwg:Legacy single-byte encodings | gnu_libiconv:iso8859_16 | glibc:ISO-8859-16 | icu:iso-8859_16-2001 | openjdk:ISO_8859_16 | iso_ir:ISO-IR-226 | python:iso8859_16 | wikidata:Q1654856 | wikipedia:pageid 428023,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://encoding.spec.whatwg.org/ | https://www.gnu.org/software/libiconv/ | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt | https://raw.githubusercontent.com/openjdk/jdk/master/make/data/charsetmapping/charsets | https://itscj.ipsj.or.jp/ir/226.pdf | https://docs.python.org/3/library/codecs.html#standard-encodings | https://www.wikidata.org/wiki/Q1654856 | https://en.wikipedia.org/wiki/ISO/IEC_8859-16,fixed_codec | glibc_current_source | openjdk_current_source | registered_historical,ISO | Romanian Character Set for Information Interchange | ASCII-based standard character encoding,10,implemented
ENC-1039,ISO-8859-2,"8859_2 | 912 | CCSID912 | CP28592 | CP912 | csISOLatin2 | IBM-912 | ibm-912_P100-1995 | IBM912 | iso-8859-2-1987 | iso-ir-101 | ISO/IEC 8859-2 | iso8859-2 | iso88592 | iso8859_2 | ISO_8859-2 | ISO_8859-2:1987 | l2 | latin-2 | latin2 | LATIN2-ISO | OSF00010002 | Right-hand Part of Latin Alphabet No.2 ISO 8859/2, ECMA-94 | windows-28592",glibc_gconv_codec | gnu_fixed_codec | iana_registered_charset | ibm_ccsid | icu_converter | iso_ir_coded_character_set | microsoft_code_page | openjdk_charset | python_codec | rfc1345_charset | standard_8bit_set | unicode_mapping_table | web_encoding | wikidata_extendedascii | wikipedia_character_set_page,high,yes,ISO-8859-2,yes,iana | whatwg | gnu_libiconv | glibc | icu | openjdk | microsoft | ibm_i | iso_ir | rfc1345 | unicode_mappings | python | kermit | wikidata | wikipedia,iana:MIBenum 5 | whatwg:Legacy single-byte encodings | gnu_libiconv:iso8859_2 | glibc:ISO-8859-2 | icu:ibm-912_P100-1995 | openjdk:ISO_8859_2 | microsoft:CP 28592 | ibm_i:CCSID 912 | iso_ir:ISO-IR-101 | rfc1345:ISO_8859-2:1987 | unicode_mappings:MICSFT/LATIN2 | python:iso8859_2 | kermit:LATIN2-ISO | wikidata:Q1060627 | wikipedia:pageid 254022,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://encoding.spec.whatwg.org/ | https://www.gnu.org/software/libiconv/ | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt | https://raw.githubusercontent.com/openjdk/jdk/master/make/data/charsetmapping/charsets | https://learn.microsoft.com/en-us/windows/win32/intl/code-page-identifiers | https://www.ibm.com/docs/en/i/7.4.0?topic=information-ccsid-values-defined-i | https://itscj.ipsj.or.jp/ir/101.pdf | https://www.rfc-editor.org/rfc/rfc1345.html | https://www.unicode.org/Public/MAPPINGS/VENDORS/MICSFT/MAC/LATIN2.TXT | https://docs.python.org/3/library/codecs.html#standard-encodings | https://www.kermitproject.org/k95charsets.html | https://www.wikidata.org/wiki/Q1060627 | https://en.wikipedia.org/wiki/ISO/IEC_8859-2,fixed_codec | glibc_current_source | historical_registry | legacy_implementation | mapping_archive | openjdk_current_source | registered_historical,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan. | ISO 8859-2 Central European; Central European (ISO) | ISO 8859-2; ROECE Latin-2 Multilingual | Right-hand Part of Latin Alphabet No.2 ISO 8859/2, ECMA-94 | ISO 8859-2 Latin Alphabet 2 | 8-bit character set for Central and Eastern European languages in Latin script",15,implemented
ENC-1040,ISO-8859-2-Windows-Latin-2,csWindows31Latin2,iana_registered_charset,high,no,,yes,iana,iana:MIBenum 2002,https://www.iana.org/assignments/character-sets/character-sets.xhtml,,Extended ISO 8859-2. Latin-2 for Windows 3.1. PCL Symbol Set id: 9E,1,implemented
ENC-1041,ISO-8859-3,"8859_3 | 913 | CP28593 | cp913 | csISOLatin3 | IBM-913 | ibm-913_P100-2000 | ibm913 | iso-8859-3-1988 | iso-ir-109 | ISO/IEC 8859-3 | iso8859-3 | iso88593 | iso8859_3 | ISO_8859-3 | ISO_8859-3:1988 | l3 | latin-3 | latin3 | LATIN3-ISO | OSF00010003 | Right-hand Part of Latin Alphabet No.3 ISO DIS 8859/3, ECMA-94 | windows-28593",glibc_gconv_codec | gnu_fixed_codec | iana_registered_charset | icu_converter | iso_ir_coded_character_set | microsoft_code_page | openjdk_charset | python_codec | rfc1345_charset | standard_8bit_set | web_encoding | wikidata_extendedascii | wikipedia_character_set_page,high,yes,ISO-8859-3,yes,iana | whatwg | gnu_libiconv | glibc | icu | openjdk | microsoft | iso_ir | rfc1345 | python | kermit | wikidata | wikipedia,iana:MIBenum 6 | whatwg:Legacy single-byte encodings | gnu_libiconv:iso8859_3 | glibc:ISO-8859-3 | icu:ibm-913_P100-2000 | openjdk:ISO_8859_3 | microsoft:CP 28593 | iso_ir:ISO-IR-109 | rfc1345:ISO_8859-3:1988 | python:iso8859_3 | kermit:LATIN3-ISO | wikidata:Q246557 | wikipedia:pageid 75903,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://encoding.spec.whatwg.org/ | https://www.gnu.org/software/libiconv/ | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt | https://raw.githubusercontent.com/openjdk/jdk/master/make/data/charsetmapping/charsets | https://learn.microsoft.com/en-us/windows/win32/intl/code-page-identifiers | https://itscj.ipsj.or.jp/ir/109.pdf | https://www.rfc-editor.org/rfc/rfc1345.html | https://docs.python.org/3/library/codecs.html#standard-encodings | https://www.kermitproject.org/k95charsets.html | https://www.wikidata.org/wiki/Q246557 | https://en.wikipedia.org/wiki/ISO/IEC_8859-3,fixed_codec | glibc_current_source | historical_registry | legacy_implementation | openjdk_current_source | registered_historical,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan. | ISO 8859-3 Latin 3 | Right-hand Part of Latin Alphabet No.3 ISO DIS 8859/3, ECMA-94 | ISO 8859-3 Latin Alphabet 3 | part of the ISO/IEC 8859 series of ASCII-based standard character encodings",13,implemented
